Index,Return,Date
4091,-1.43929488585162,13-Mar-2016 06:58:49
4092,0.148578728631144,14-Mar-2016 17:40:45
4093,0.956539573764559,16-Mar-2016 04:22:42
4094,0.287884849489828,17-Mar-2016 15:04:38
4095,-0.318850085849931,19-Mar-2016 01:46:35
4096,0,20-Mar-2016 12:28:31
4097,-0.471443863205323,21-Mar-2016 23:10:28
4098,-1.1362682145343,23-Mar-2016 09:52:24
4099,-1.58002223951588,24-Mar-2016 20:34:20
4100,0.115824688441002,26-Mar-2016 07:16:17
4101,1.4366497860733,27-Mar-2016 17:58:13
4102,-1.65443667221492,29-Mar-2016 04:40:10
4103,-0.0820454442139962,30-Mar-2016 15:22:06
4104,-1.42950112975626,01-Apr-2016 02:04:03
4105,0.435651083144428,02-Apr-2016 12:45:59
4106,0.367310106459762,03-Apr-2016 23:27:56
4107,-0.535262889148491,05-Apr-2016 10:09:52
4108,-0.123620155287263,06-Apr-2016 20:51:49
4109,0.890278456879123,08-Apr-2016 07:33:45
4110,1.57725561893898,09-Apr-2016 18:15:42
4111,1.25624410691767,11-Apr-2016 04:57:38
4112,0.757098272400114,12-Apr-2016 15:39:34
4113,-0.396322904285995,14-Apr-2016 02:21:31
4114,1.00136820093351,15-Apr-2016 13:03:27
4115,0.52284056946057,16-Apr-2016 23:45:24
4116,1.08117777387449,18-Apr-2016 10:27:20
4117,-0.690838168879182,19-Apr-2016 21:09:17
4118,-0.302186415046357,21-Apr-2016 07:51:13
4119,-0.632187984420085,22-Apr-2016 18:33:10
4120,0.724085457621015,24-Apr-2016 05:15:06
4121,0.511574237759405,25-Apr-2016 15:57:03
4122,-0.175322004304768,27-Apr-2016 02:38:59
4123,2.09126990805295,28-Apr-2016 13:20:56
4124,-1.55674647189681,30-Apr-2016 00:02:52
4125,0.151655919038518,01-May-2016 10:44:48
4126,0.244059911036665,02-May-2016 21:26:45
4127,0.540866410050711,04-May-2016 08:08:41
4128,0.414491321138932,05-May-2016 18:50:38
4129,0.550626230449147,07-May-2016 05:32:34
4130,-0.242275277350501,08-May-2016 16:14:31
4131,-0.566972978094782,10-May-2016 02:56:27
4132,0.559510860297685,11-May-2016 13:38:24
4133,0.688067591182318,13-May-2016 00:20:20
4134,-0.738458293345978,14-May-2016 11:02:17
4135,-0.616142978766021,15-May-2016 21:44:13
4136,0.524611043820755,17-May-2016 08:26:10
4137,-0.60729888497324,18-May-2016 19:08:06
4138,-0.439019117441752,20-May-2016 05:50:02
4139,1.44170440121467,21-May-2016 16:31:59
4140,0.289948672822504,23-May-2016 03:13:55
4141,0.329809539043424,24-May-2016 13:55:52
4142,0.0388407087474008,26-May-2016 00:37:48
4143,-0.545120332274429,27-May-2016 11:19:45
4144,-1.0353472445038,28-May-2016 22:01:41
4145,-0.835693879180255,30-May-2016 08:43:38
4146,0.754877251572239,31-May-2016 19:25:34
4147,0.777208424904607,02-Jun-2016 06:07:31
4148,0.197552997747685,03-Jun-2016 16:49:27
4149,-0.0186202402549185,05-Jun-2016 03:31:24
4150,-0.150953685146149,06-Jun-2016 14:13:20
4151,-0.92369956845193,08-Jun-2016 00:55:16
4152,-2.07883738322607,09-Jun-2016 11:37:13
4153,-1.08595339041173,10-Jun-2016 22:19:09
4154,-0.0213754388862952,12-Jun-2016 09:01:06
4155,0.324002242874855,13-Jun-2016 19:43:02
4156,1.80627031589626,15-Jun-2016 06:24:59
4157,0.334247085454997,16-Jun-2016 17:06:55
4158,-0.0663802868261953,18-Jun-2016 03:48:52
4159,0.18575942409047,19-Jun-2016 14:30:48
4160,-3.22332321650229,21-Jun-2016 01:12:45
4161,0.468275246658223,22-Jun-2016 11:54:41
4162,-0.662087094631048,23-Jun-2016 22:36:38
4163,0.76325265409487,25-Jun-2016 09:18:34
4164,1.75412662276724,26-Jun-2016 20:00:30
4165,0.251912257503406,28-Jun-2016 06:42:27
4166,0.668664536101993,29-Jun-2016 17:24:23
4167,-1.02381159724043,01-Jul-2016 04:06:20
4168,-0.585105501194505,02-Jul-2016 14:48:16
4169,0.583190837565617,04-Jul-2016 01:30:13
4170,0.0497226675991058,05-Jul-2016 12:12:09
4171,2.01755767904483,06-Jul-2016 22:54:06
4172,0.301209683314241,08-Jul-2016 09:36:02
4173,0.657250362948147,09-Jul-2016 20:17:59
4174,0.427776273804348,11-Jul-2016 06:59:55
4175,0.332066860051938,12-Jul-2016 17:41:52
4176,0.530854234487421,14-Jul-2016 04:23:48
4177,-0.131995022581322,15-Jul-2016 15:05:44
4178,0.683739238215253,17-Jul-2016 01:47:41
4179,0.430861340858613,18-Jul-2016 12:29:37
4180,-0.257928083437697,19-Jul-2016 23:11:34
4181,0.64178144833722,21-Jul-2016 09:53:30
4182,0.0704519419146621,22-Jul-2016 20:35:27
4183,0.0397247554010605,24-Jul-2016 07:17:23
4184,0.304604507169692,25-Jul-2016 17:59:20
4185,0.102522867919674,27-Jul-2016 04:41:16
4186,0.450238853371054,28-Jul-2016 15:23:13
4187,-0.842929581562579,30-Jul-2016 02:05:09
